Invoice_ID,date,category,sku,region,channel,price,quantity,discount,revenue,Cost_Per_Unit,Profit,Customer_Type,Payment_Method,Promotion,Month,Year
INV-02018,2024-03-16,Home Care,HO-150,شیراز,Hypermarket,42527.53,4,5.88,170110.12,29050.81,53906.88,Retail,Transfer,No,3,2024
INV-02019,2024-03-17,Personal Care,PE-059,کرج,Supermarket,92191.87,112,2.26,10325489.48,65522.46,2986974.08,Corporate,Card,No,3,2024
INV-02020,2024-03-17,Personal Care,PE-070,قم,Hypermarket,95832.13,7,14.06,670824.94,74079.89,152265.72,Retail,Transfer,Yes,3,2024
INV-02021,2024-03-17,Dairy,DA-124,اهواز,Online,93671.7,6,0.4,562030.2,76002.41,106015.76,Retail,Transfer,No,3,2024
INV-02022,2024-03-17,Dairy,DA-121,مشهد,Wholesale,104660.13,9,15.81,941941.19,92094.22,113093.18,Retail,Card,Yes,3,2024
INV-02023,2024-03-17,Personal Care,PE-026,اصفهان,Pharmacy,116669.88,50,1.01,5833494.17,98559.58,905515.14,Corporate,Card,No,3,2024
INV-02024,2024-03-17,Snacks,SN-027,مشهد,Pharmacy,71661.02,4,1.85,286644.1,59030.7,50521.32,Retail,Cash,No,3,2024
INV-02025,2024-03-17,Personal Care,PE-114,مشهد,Online,82795.18,2,4.0,165590.35,59777.95,46034.46,Retail,Card,No,3,2024
INV-02026,2024-03-17,Dairy,DA-118,اصفهان,Online,126521.42,1,0.98,126521.42,94799.04,31722.38,Retail,Transfer,No,3,2024
INV-02027,2024-03-17,Beverages,BE-146,اهواز,Supermarket,66373.71,32,4.25,2123958.7,46995.51,620102.46,Corporate,POS,No,3,2024
INV-02028,2024-03-18,Snacks,SN-019,تبریز,Wholesale,76914.6,5,2.64,384572.99,64170.23,63721.83,Retail,POS,No,3,2024
INV-02029,2024-03-18,Snacks,SN-095,اهواز,Hypermarket,54388.38,2,3.66,108776.75,42318.56,24139.63,Retail,Card,No,3,2024
INV-02030,2024-03-18,Snacks,SN-082,قم,Online,65753.53,1,2.64,65753.53,51012.72,14740.81,Retail,POS,No,3,2024
INV-02031,2024-03-18,Snacks,SN-015,کرمانشاه,Hypermarket,59239.92,24,9.54,1421758.11,40500.54,449745.15,Corporate,Transfer,Yes,3,2024
INV-02032,2024-03-19,Home Care,HO-047,قم,Wholesale,36850.1,19,1.07,700151.92,32168.02,88959.59,Corporate,Transfer,No,3,2024
INV-02033,2024-03-19,Dairy,DA-146,تهران,Supermarket,99636.39,27,24.53,2690182.66,68834.14,831660.81,Corporate,Cash,Yes,3,2024
INV-02034,2024-03-19,Personal Care,PE-056,مشهد,Wholesale,82853.1,30,4.62,2485592.96,68198.84,439627.87,Corporate,Card,No,3,2024
INV-02035,2024-03-21,Home Care,HO-088,قم,Hypermarket,46145.28,104,2.47,4799108.96,32339.09,1435843.73,Corporate,Transfer,No,3,2024
INV-02036,2024-03-21,Dairy,DA-114,شیراز,Hypermarket,143641.83,11,2.13,1580060.1,104525.82,430276.03,Retail,Card,No,3,2024
INV-02037,2024-03-21,Personal Care,PE-107,تبریز,Pharmacy,121032.79,5,2.11,605163.97,96913.48,120596.57,Retail,Card,No,3,2024
INV-02038,2024-03-22,Beverages,BE-105,مشهد,Pharmacy,66366.46,2,0.98,132732.92,55588.71,21555.5,Retail,POS,No,3,2024
INV-02039,2024-03-22,Dairy,DA-015,رشت,Online,112078.14,10,6.89,1120781.38,84492.64,275854.96,Retail,Card,Yes,3,2024
INV-02040,2024-03-22,Dairy,DA-046,کرج,Pharmacy,89779.65,8,3.39,718237.24,68873.48,167249.4,Retail,Card,No,3,2024
INV-02041,2024-03-22,Personal Care,PE-045,شیراز,Wholesale,92236.41,10,4.68,922364.07,79697.66,125387.5,Retail,Transfer,No,3,2024
INV-02042,2024-03-23,Personal Care,PE-125,شیراز,Supermarket,96117.33,6,5.65,576704.01,68772.71,164067.72,Retail,Card,No,3,2024
INV-02043,2024-03-23,Home Care,HO-041,اصفهان,Wholesale,59812.82,5,5.52,299064.12,51951.17,39308.26,Retail,Cash,No,3,2024
INV-02044,2024-03-23,Beverages,BE-060,تبریز,Online,55126.48,8,11.38,441011.86,42160.28,103729.65,Retail,Card,Yes,3,2024
INV-02045,2024-03-23,Dairy,DA-086,شیراز,Pharmacy,103045.84,1,2.58,103045.84,84692.08,18353.76,Retail,Transfer,No,3,2024
INV-02046,2024-03-23,Snacks,SN-086,شیراز,Wholesale,50440.72,6,8.55,302644.3,42189.03,49510.11,Retail,Card,Yes,3,2024
INV-02047,2024-03-23,Snacks,SN-052,کرمانشاه,Pharmacy,70008.58,3,7.74,210025.74,56730.87,39833.14,Retail,Transfer,Yes,3,2024
INV-02048,2024-03-23,Snacks,SN-043,کرمانشاه,Online,63996.86,6,0.39,383981.19,48421.18,93454.09,Retail,Cash,No,3,2024
INV-02049,2024-03-24,Beverages,BE-047,تبریز,Supermarket,51406.52,10,17.47,514065.17,34498.76,169077.58,Retail,Transfer,Yes,3,2024
INV-02050,2024-03-24,Personal Care,PE-060,اهواز,Supermarket,84206.9,8,11.1,673655.19,58744.57,203698.6,Retail,Card,Yes,3,2024
INV-02051,2024-03-24,Beverages,BE-063,اهواز,Pharmacy,67419.74,5,13.69,337098.72,54391.31,65142.17,Retail,Cash,Yes,3,2024
INV-02052,2024-03-24,Home Care,HO-064,شیراز,Supermarket,52710.06,86,4.87,4533065.57,37490.85,1308852.19,Corporate,Card,No,3,2024
INV-02053,2024-03-24,Personal Care,PE-004,شیراز,Pharmacy,74983.73,2,11.27,149967.46,58944.98,32077.5,Retail,Card,Yes,3,2024
INV-02054,2024-03-24,Personal Care,PE-137,اصفهان,Pharmacy,94308.37,6,0.85,565850.2,77941.99,98198.27,Retail,Card,No,3,2024
INV-02055,2024-03-25,Beverages,BE-111,تبریز,Pharmacy,62450.95,7,2.37,437156.65,51544.35,76346.18,Retail,Transfer,No,3,2024
INV-02056,2024-03-25,Home Care,HO-105,اهواز,Wholesale,54018.29,3,14.98,162054.87,47244.17,20322.37,Retail,Cash,Yes,3,2024
INV-02057,2024-03-25,Dairy,DA-133,کرمانشاه,Wholesale,102689.22,10,2.72,1026892.18,88944.29,137449.32,Retail,Transfer,No,3,2024
INV-02058,2024-03-25,Beverages,BE-141,رشت,Hypermarket,74077.88,5,7.95,370389.39,52654.76,107115.58,Retail,Card,Yes,3,2024
INV-02059,2024-03-25,Home Care,HO-057,رشت,Pharmacy,57202.98,9,2.71,514826.79,43158.16,126403.38,Retail,POS,No,3,2024
INV-02060,2024-03-25,Beverages,BE-050,رشت,Wholesale,54332.82,6,6.99,325996.94,45852.4,50882.57,Retail,Card,Yes,3,2024
INV-02061,2024-03-26,Snacks,SN-011,مشهد,Pharmacy,69972.74,7,4.0,489809.21,58086.29,83205.16,Retail,Transfer,No,3,2024
INV-02062,2024-03-27,Dairy,DA-092,شیراز,Wholesale,126922.61,8,2.43,1015380.87,104642.39,178241.74,Retail,Transfer,No,3,2024
INV-02063,2024-03-27,Beverages,BE-146,قم,Hypermarket,64274.01,1,2.48,64274.01,48142.64,16131.36,Retail,Transfer,No,3,2024
INV-02064,2024-03-27,Snacks,SN-135,تهران,Hypermarket,65797.26,9,4.01,592175.33,50123.16,141066.86,Retail,Card,No,3,2024
INV-02065,2024-03-27,Dairy,DA-080,تبریز,Supermarket,105563.25,2,5.86,211126.5,69602.26,71921.98,Retail,Card,No,3,2024
INV-02066,2024-03-27,Home Care,HO-150,تبریز,Pharmacy,47257.2,5,15.54,236285.98,39371.59,39428.03,Retail,Card,Yes,3,2024
INV-02067,2024-03-27,Dairy,DA-040,اهواز,Online,115088.71,7,8.74,805620.95,85926.95,204132.29,Retail,Card,Yes,3,2024
INV-02068,2024-03-27,Snacks,SN-031,اهواز,Supermarket,73430.89,6,1.2,440585.32,54681.19,112498.17,Retail,Transfer,No,3,2024
INV-02069,2024-03-28,Dairy,DA-031,اهواز,Hypermarket,98269.78,11,4.08,1080967.56,71272.45,296970.66,Retail,Cash,No,3,2024
INV-02070,2024-03-28,Dairy,DA-141,تهران,Supermarket,102231.76,77,3.71,7871845.69,76333.09,1994197.86,Corporate,POS,No,3,2024
INV-02071,2024-03-28,Beverages,BE-073,کرمانشاه,Online,67580.52,84,4.0,5676763.47,52433.47,1272352.07,Corporate,Card,No,3,2024
INV-02072,2024-03-28,Home Care,HO-015,رشت,Pharmacy,52324.19,29,4.0,1517401.44,42459.11,286087.35,Corporate,Card,No,3,2024
INV-02073,2024-03-28,Home Care,HO-122,قم,Wholesale,49055.69,155,5.7,7603632.69,39237.38,1521839.1,Corporate,Card,No,3,2024
INV-02074,2024-03-29,Snacks,SN-029,کرمانشاه,Supermarket,50633.77,1,4.55,50633.77,35360.43,15273.33,Retail,Transfer,No,3,2024
INV-02075,2024-03-29,Dairy,DA-018,کرج,Online,124044.83,9,9.39,1116403.46,96191.9,250676.38,Retail,Card,Yes,3,2024
INV-02076,2024-03-29,Home Care,HO-083,رشت,Hypermarket,52519.78,10,13.91,525197.78,40173.75,123460.31,Retail,Card,Yes,3,2024
INV-02077,2024-03-29,Personal Care,PE-057,مشهد,Wholesale,82069.45,9,11.06,738625.05,71660.64,93679.27,Retail,Cash,Yes,3,2024
INV-02078,2024-03-29,Personal Care,PE-060,مشهد,Pharmacy,96586.25,50,4.0,4829312.43,75268.11,1065906.75,Corporate,Transfer,No,3,2024
INV-02079,2024-03-29,Personal Care,PE-090,رشت,Supermarket,119062.67,4,3.01,476250.68,82648.55,145656.5,Retail,Transfer,No,3,2024
INV-02080,2024-03-29,Personal Care,PE-104,کرمانشاه,Pharmacy,97086.83,7,3.06,679607.84,79545.92,122786.37,Retail,Card,No,3,2024
INV-02081,2024-03-29,Beverages,BE-123,تبریز,Online,60218.46,9,0.35,541966.14,46527.04,123222.74,Retail,Card,No,3,2024
INV-02082,2024-03-30,Personal Care,PE-130,اصفهان,Online,102832.55,62,23.23,6375617.96,80328.93,1395224.61,Corporate,Transfer,Yes,3,2024
INV-02083,2024-03-30,Home Care,HO-063,تهران,Supermarket,51548.03,118,21.83,6082667.69,33868.27,2086211.59,Corporate,Card,Yes,3,2024
INV-02084,2024-03-30,Home Care,HO-009,اصفهان,Wholesale,64790.16,10,0.12,647901.63,52450.03,123401.36,Retail,Cash,No,3,2024
INV-02085,2024-03-30,Dairy,DA-037,اصفهان,Hypermarket,132415.52,2,2.58,264831.03,92362.97,80105.09,Retail,Transfer,No,3,2024
INV-02086,2024-03-30,Beverages,BE-094,رشت,Pharmacy,74681.88,6,10.42,448091.29,61052.56,81775.93,Retail,POS,Yes,3,2024
INV-02087,2024-03-30,Snacks,SN-127,شیراز,Pharmacy,62317.01,1,1.25,62317.01,46986.17,15330.84,Retail,Cash,No,3,2024
INV-02088,2024-03-30,Beverages,BE-056,مشهد,Wholesale,54426.62,15,3.35,816399.35,43716.93,160645.45,Retail,Transfer,No,3,2024
INV-02089,2024-03-31,Home Care,HO-037,تهران,Supermarket,61265.31,9,1.64,551387.83,40662.03,185429.52,Retail,Card,No,3,2024
INV-02090,2024-03-31,Home Care,HO-144,تبریز,Supermarket,57923.6,3,1.31,173770.81,42030.62,47678.94,Retail,Transfer,No,3,2024
INV-02091,2024-03-31,Home Care,HO-084,اصفهان,Supermarket,55164.52,5,3.27,275822.58,37330.91,89168.03,Retail,Transfer,No,3,2024
INV-02092,2024-03-31,Dairy,DA-117,اهواز,Supermarket,108259.79,6,5.32,649558.73,71968.57,217747.34,Retail,Card,No,3,2024
INV-02093,2024-03-31,Beverages,BE-043,کرج,Wholesale,54069.43,9,12.46,486624.85,45885.65,73654.02,Retail,Transfer,Yes,3,2024
INV-02094,2024-04-01,Beverages,BE-118,کرمانشاه,Supermarket,44176.16,15,17.65,662642.36,30314.73,207921.39,Corporate,Cash,Yes,4,2024
INV-02095,2024-04-01,Personal Care,PE-017,کرمانشاه,Supermarket,99486.75,5,12.89,497433.77,73569.96,129583.97,Retail,POS,Yes,4,2024
INV-02096,2024-04-01,Dairy,DA-092,شیراز,Supermarket,99992.6,9,12.98,899933.44,67907.09,288769.67,Retail,Card,Yes,4,2024
INV-02097,2024-04-01,Beverages,BE-058,شیراز,Hypermarket,55460.43,112,18.21,6211568.18,37313.75,2032428.54,Corporate,Transfer,Yes,4,2024
INV-02098,2024-04-01,Personal Care,PE-100,کرمانشاه,Online,118731.26,84,1.29,9973426.16,85854.7,2761631.7,Corporate,Card,No,4,2024
INV-02099,2024-04-01,Beverages,BE-079,تبریز,Wholesale,60469.41,137,14.83,8284309.27,48769.53,1602883.7,Corporate,Transfer,Yes,4,2024
INV-02100,2024-04-01,Home Care,HO-038,کرج,Online,52061.88,100,0.19,5206187.78,42501.09,956078.42,Corporate,Card,No,4,2024
INV-02101,2024-04-01,Beverages,BE-015,قم,Pharmacy,76511.56,8,1.55,612092.45,64918.9,92741.22,Retail,POS,No,4,2024
INV-02102,2024-04-02,Snacks,SN-027,تهران,Supermarket,70391.84,7,5.06,492742.9,47630.46,159329.65,Retail,Transfer,No,4,2024
INV-02103,2024-04-02,Snacks,SN-112,مشهد,Online,50262.22,22,4.0,1105768.88,39912.57,227692.28,Corporate,POS,No,4,2024
INV-02104,2024-04-02,Beverages,BE-022,رشت,Pharmacy,76260.59,20,2.67,1525211.73,64503.65,235138.82,Corporate,POS,No,4,2024
INV-02105,2024-04-02,Dairy,DA-076,مشهد,Online,115045.7,10,4.0,1150456.97,90245.61,248000.92,Retail,POS,No,4,2024
INV-02106,2024-04-02,Beverages,BE-075,رشت,Online,57916.82,6,15.23,347500.92,47289.37,63764.7,Retail,Cash,Yes,4,2024
INV-02107,2024-04-03,Personal Care,PE-127,شیراز,Supermarket,86572.95,8,1.21,692583.6,61320.53,202019.33,Retail,POS,No,4,2024
INV-02108,2024-04-03,Dairy,DA-143,تبریز,Hypermarket,88154.84,9,4.14,793393.57,62678.83,229284.08,Retail,Card,No,4,2024
INV-02109,2024-04-03,Beverages,BE-137,مشهد,Wholesale,68805.45,121,4.55,8325458.91,54012.38,1789960.96,Corporate,Transfer,No,4,2024
INV-02110,2024-04-03,Personal Care,PE-036,رشت,Online,94167.07,1,0.48,94167.07,68332.06,25835.01,Retail,Transfer,No,4,2024
INV-02111,2024-04-03,Home Care,HO-095,رشت,Pharmacy,54772.15,68,4.0,3724506.42,44891.42,671889.92,Corporate,Transfer,No,4,2024
INV-02112,2024-04-03,Beverages,BE-118,رشت,Hypermarket,49097.51,10,1.7,490975.14,34353.29,147442.22,Retail,Card,No,4,2024
INV-02113,2024-04-03,Dairy,DA-045,تبریز,Wholesale,104236.41,7,0.44,729654.85,91476.9,89316.55,Retail,Card,No,4,2024
INV-02114,2024-04-03,Beverages,BE-066,کرج,Wholesale,69758.88,3,2.31,209276.64,56806.87,38856.03,Retail,Card,No,4,2024
INV-02115,2024-04-03,Personal Care,PE-147,اصفهان,Supermarket,76913.01,12,16.25,922956.16,53383.26,282357.04,Retail,POS,Yes,4,2024
INV-02116,2024-04-04,Beverages,BE-138,تبریز,Wholesale,66878.19,82,2.52,5484011.3,52309.35,1194644.68,Corporate,POS,No,4,2024
INV-02117,2024-04-04,Personal Care,PE-150,رشت,Pharmacy,94625.77,25,16.37,2365644.24,74018.51,515181.55,Corporate,Transfer,Yes,4,2024
INV-02118,2024-04-04,Beverages,BE-072,تبریز,Supermarket,65020.93,36,5.14,2340753.56,46924.85,651458.91,Corporate,Cash,No,4,2024
INV-02119,2024-04-05,Beverages,BE-124,کرج,Wholesale,63653.73,9,5.23,572883.59,53730.8,89306.36,Retail,POS,No,4,2024
INV-02120,2024-04-05,Personal Care,PE-096,اهواز,Wholesale,104643.51,105,8.34,10987568.86,88855.05,1657788.38,Corporate,Cash,Yes,4,2024
INV-02121,2024-04-05,Beverages,BE-108,اصفهان,Supermarket,65193.84,1,12.22,65193.84,45930.98,19262.86,Retail,Card,Yes,4,2024
INV-02122,2024-04-05,Dairy,DA-042,اصفهان,Online,128201.52,4,0.8,512806.09,100214.15,111949.49,Retail,POS,No,4,2024
INV-02123,2024-04-05,Personal Care,PE-011,شیراز,Pharmacy,91507.83,53,4.0,4849915.09,76645.44,787706.79,Corporate,Card,No,4,2024
INV-02124,2024-04-06,Home Care,HO-011,مشهد,Supermarket,64882.07,12,5.99,778584.86,44454.84,245126.77,Retail,Card,No,4,2024
INV-02125,2024-04-06,Snacks,SN-019,تبریز,Supermarket,60466.16,1,14.89,60466.16,39737.29,20728.87,Retail,Transfer,Yes,4,2024
INV-02126,2024-04-07,Dairy,DA-114,کرج,Wholesale,94742.41,10,1.03,947424.1,75167.94,195744.65,Retail,Transfer,No,4,2024
INV-02127,2024-04-07,Personal Care,PE-044,تهران,Supermarket,83436.27,4,0.5,333745.1,59173.25,97052.1,Retail,Cash,No,4,2024
INV-02128,2024-04-08,Dairy,DA-077,تهران,Hypermarket,109155.85,1,7.34,109155.85,84161.24,24994.61,Retail,Card,Yes,4,2024
INV-02129,2024-04-08,Beverages,BE-058,رشت,Online,68484.38,7,4.0,479390.66,51185.25,121093.89,Retail,Card,No,4,2024
INV-02130,2024-04-08,Dairy,DA-050,مشهد,Pharmacy,122192.27,4,2.63,488769.08,93553.23,114556.17,Retail,Transfer,No,4,2024
INV-02131,2024-04-08,Personal Care,PE-101,شیراز,Wholesale,63040.79,136,24.16,8573547.54,53368.6,1315418.21,Corporate,Card,Yes,4,2024
INV-02132,2024-04-09,Home Care,HO-100,تهران,Wholesale,56938.3,9,0.5,512444.72,49385.89,67971.67,Retail,Card,No,4,2024
INV-02133,2024-04-09,Snacks,SN-110,رشت,Pharmacy,55505.59,26,4.0,1443145.36,43522.03,311572.62,Corporate,Card,No,4,2024
INV-02134,2024-04-09,Snacks,SN-082,مشهد,Supermarket,66940.46,9,3.38,602464.18,48851.02,162805.03,Retail,Card,No,4,2024
INV-02135,2024-04-09,Beverages,BE-061,مشهد,Wholesale,65252.94,9,5.0,587276.48,51711.1,121876.57,Retail,Card,Yes,4,2024
INV-02136,2024-04-09,Personal Care,PE-010,شیراز,Pharmacy,95172.61,22,3.63,2093797.39,77195.78,395490.26,Corporate,Transfer,No,4,2024
INV-02137,2024-04-09,Dairy,DA-057,اهواز,Hypermarket,100438.55,3,6.46,301315.65,67887.16,97654.15,Retail,Cash,Yes,4,2024
INV-02138,2024-04-10,Beverages,BE-132,تهران,Wholesale,72081.59,10,9.97,720815.9,56374.43,157071.63,Retail,Card,Yes,4,2024
INV-02139,2024-04-10,Dairy,DA-120,قم,Wholesale,96237.38,5,6.15,481186.9,75807.29,102150.46,Retail,Cash,Yes,4,2024
INV-02140,2024-04-10,Personal Care,PE-144,قم,Wholesale,84585.4,13,11.02,1099610.23,73781.28,140453.63,Retail,Transfer,Yes,4,2024
INV-02141,2024-04-10,Personal Care,PE-133,قم,Wholesale,102363.35,39,1.16,3992170.76,86076.72,635178.65,Corporate,Card,No,4,2024
INV-02142,2024-04-10,Beverages,BE-029,شیراز,Pharmacy,61685.79,5,3.59,308428.95,48601.6,65420.96,Retail,Card,No,4,2024
INV-02143,2024-04-10,Beverages,BE-080,مشهد,Hypermarket,66305.87,9,7.28,596752.79,46085.31,181984.99,Retail,Transfer,Yes,4,2024
INV-02144,2024-04-10,Beverages,BE-143,رشت,Online,80590.8,7,0.05,564135.59,60195.66,142765.94,Retail,Transfer,No,4,2024
INV-02145,2024-04-11,Dairy,DA-041,شیراز,Online,97868.2,10,14.81,978681.96,76725.1,211431.01,Retail,Transfer,Yes,4,2024
INV-02146,2024-04-11,Dairy,DA-124,قم,Pharmacy,119202.21,4,4.0,476808.83,99537.53,78658.71,Retail,Card,No,4,2024
INV-02147,2024-04-11,Beverages,BE-030,کرمانشاه,Pharmacy,79138.0,2,4.0,158276.0,64799.34,28677.32,Retail,Card,No,4,2024
INV-02148,2024-04-11,Home Care,HO-079,تبریز,Supermarket,50791.04,7,2.2,355537.28,33795.48,118968.9,Retail,Card,No,4,2024
INV-02149,2024-04-12,Dairy,DA-074,اصفهان,Hypermarket,115883.66,57,3.88,6605368.82,87414.8,1622725.06,Corporate,Transfer,No,4,2024
INV-02150,2024-04-13,Personal Care,PE-032,قم,Online,98467.72,8,8.91,787741.74,73746.83,197767.13,Retail,Transfer,Yes,4,2024
INV-02151,2024-04-13,Home Care,HO-020,اصفهان,Supermarket,54391.92,95,4.59,5167232.62,39105.95,1452167.68,Corporate,Cash,No,4,2024
INV-02152,2024-04-14,Dairy,DA-097,کرمانشاه,Wholesale,118569.37,3,12.76,355708.12,102783.57,47357.41,Retail,POS,Yes,4,2024
INV-02153,2024-04-14,Snacks,SN-007,کرمانشاه,Wholesale,65059.81,4,1.6,260239.23,52845.62,48856.77,Retail,Card,No,4,2024
INV-02154,2024-04-14,Beverages,BE-128,تبریز,Wholesale,81945.3,13,5.51,1065288.91,66029.37,206907.1,Corporate,Transfer,No,4,2024
INV-02155,2024-04-14,Beverages,BE-059,قم,Supermarket,67750.7,1,0.13,67750.7,49804.35,17946.36,Retail,Card,No,4,2024
INV-02156,2024-04-15,Dairy,DA-006,مشهد,Hypermarket,103374.05,12,4.22,1240488.65,73294.39,360955.97,Retail,Cash,No,4,2024
INV-02157,2024-04-15,Dairy,DA-128,اهواز,Hypermarket,98109.67,6,1.67,588658.04,69311.49,172789.07,Retail,Cash,No,4,2024
INV-02158,2024-04-15,Snacks,SN-070,تبریز,Hypermarket,71751.73,3,1.26,215255.19,52060.72,59073.03,Retail,POS,No,4,2024
INV-02159,2024-04-15,Home Care,HO-008,مشهد,Wholesale,53584.7,9,2.11,482262.34,44376.47,82874.12,Retail,Card,No,4,2024
INV-02160,2024-04-16,Home Care,HO-017,قم,Supermarket,60309.44,118,0.19,7116514.19,41165.49,2258986.63,Corporate,Transfer,No,4,2024
INV-02161,2024-04-16,Snacks,SN-106,شیراز,Pharmacy,57318.45,8,5.92,458547.63,44190.82,105021.04,Retail,Card,Yes,4,2024
INV-02162,2024-04-17,Snacks,SN-045,اصفهان,Online,64892.37,2,1.93,129784.75,50724.31,28336.12,Retail,POS,No,4,2024
INV-02163,2024-04-17,Personal Care,PE-145,اصفهان,Hypermarket,78234.27,4,7.49,312937.08,59826.03,73632.97,Retail,POS,Yes,4,2024
INV-02164,2024-04-17,Dairy,DA-092,شیراز,Online,101075.77,8,5.31,808606.18,80539.09,164293.47,Retail,Transfer,Yes,4,2024
INV-02165,2024-04-17,Personal Care,PE-106,رشت,Wholesale,96986.16,54,2.7,5237252.77,82113.86,803104.35,Corporate,Cash,No,4,2024
INV-02166,2024-04-17,Home Care,HO-144,تهران,Pharmacy,58095.32,2,1.61,116190.63,44374.61,27441.4,Retail,Transfer,No,4,2024
INV-02167,2024-04-17,Home Care,HO-059,کرمانشاه,Online,47699.35,4,4.0,190797.4,36749.47,43799.52,Retail,Transfer,No,4,2024
INV-02168,2024-04-17,Snacks,SN-119,تهران,Pharmacy,58204.35,49,1.05,2852012.96,47670.61,516153.12,Corporate,Card,No,4,2024
INV-02169,2024-04-17,Personal Care,PE-017,رشت,Online,109897.32,3,12.69,329691.97,80236.57,88982.26,Retail,Transfer,Yes,4,2024
INV-02170,2024-04-18,Personal Care,PE-110,کرج,Wholesale,78246.72,107,3.21,8372398.67,63092.53,1621497.53,Corporate,Card,No,4,2024
INV-02171,2024-04-18,Beverages,BE-085,کرج,Wholesale,73846.66,14,2.14,1033853.25,60449.77,187556.47,Retail,POS,No,4,2024
INV-02172,2024-04-18,Dairy,DA-096,کرج,Pharmacy,85493.74,61,4.0,5215117.9,71590.99,848067.59,Corporate,POS,No,4,2024
INV-02173,2024-04-18,Home Care,HO-009,رشت,Online,55897.23,19,0.49,1062047.31,41142.79,280334.23,Corporate,Transfer,No,4,2024
INV-02174,2024-04-19,Personal Care,PE-040,کرج,Online,114771.41,7,4.0,803399.9,92692.64,154551.44,Retail,Card,No,4,2024
INV-02175,2024-04-19,Home Care,HO-010,رشت,Hypermarket,54913.59,5,2.8,274567.94,41045.27,69341.6,Retail,Transfer,No,4,2024
INV-02176,2024-04-19,Snacks,SN-002,شیراز,Supermarket,60316.95,2,9.83,120633.9,39363.93,41906.04,Retail,Cash,Yes,4,2024
INV-02177,2024-04-20,Dairy,DA-057,رشت,Supermarket,108982.09,2,9.32,217964.19,79937.13,58089.92,Retail,Transfer,Yes,4,2024
INV-02178,2024-04-20,Beverages,BE-069,اهواز,Online,76397.63,2,0.82,152795.27,60548.74,31697.78,Retail,Card,No,4,2024
INV-02179,2024-04-20,Snacks,SN-092,مشهد,Online,57010.56,21,4.0,1197221.7,43037.44,293435.54,Corporate,Card,No,4,2024
INV-02180,2024-04-20,Snacks,SN-049,تهران,Supermarket,68276.41,6,0.86,409658.47,47204.78,126429.78,Retail,Card,No,4,2024
INV-02181,2024-04-20,Personal Care,PE-084,قم,Hypermarket,66711.86,70,24.79,4669829.98,46828.86,1391809.92,Corporate,Transfer,Yes,4,2024
INV-02182,2024-04-20,Personal Care,PE-045,کرمانشاه,Online,90210.33,31,0.17,2796520.09,66799.8,725726.17,Corporate,Transfer,No,4,2024
INV-02183,2024-04-20,Snacks,SN-082,تهران,Hypermarket,76363.28,4,3.16,305453.11,52032.78,97322.0,Retail,Card,No,4,2024
INV-02184,2024-04-20,Personal Care,PE-016,کرمانشاه,Hypermarket,104216.39,7,4.39,729514.7,71398.36,229726.18,Retail,POS,No,4,2024
INV-02185,2024-04-21,Home Care,HO-023,کرمانشاه,Wholesale,47347.77,3,1.39,142043.3,38251.22,27289.63,Retail,Transfer,No,4,2024
INV-02186,2024-04-21,Snacks,SN-029,مشهد,Supermarket,59116.93,7,2.27,413818.5,40576.08,129785.96,Retail,Card,No,4,2024
INV-02187,2024-04-21,Dairy,DA-036,رشت,Online,82872.37,5,2.25,414361.84,63978.37,94470.0,Retail,Card,No,4,2024
INV-02188,2024-04-21,Home Care,HO-072,اهواز,Online,31801.61,6,15.38,190809.66,24912.43,41335.05,Retail,Card,Yes,4,2024
INV-02189,2024-04-21,Personal Care,PE-068,تهران,Pharmacy,91682.28,8,15.13,733458.22,71938.05,157953.81,Retail,Card,Yes,4,2024
INV-02190,2024-04-21,Snacks,SN-038,کرج,Online,77371.33,45,0.34,3481709.78,62727.81,658958.21,Corporate,Transfer,No,4,2024
INV-02191,2024-04-21,Personal Care,PE-024,اهواز,Supermarket,119201.18,82,4.27,9774496.38,80077.8,3208116.65,Corporate,POS,No,4,2024
INV-02192,2024-04-21,Dairy,DA-129,کرمانشاه,Wholesale,112694.46,58,1.63,6536278.9,90741.56,1273268.52,Corporate,Card,No,4,2024
INV-02193,2024-04-21,Dairy,DA-107,اصفهان,Wholesale,125566.46,10,0.42,1255664.57,99241.25,263252.09,Retail,Transfer,No,4,2024
INV-02194,2024-04-22,Personal Care,PE-128,اصفهان,Hypermarket,87150.4,12,14.36,1045804.77,64264.2,274634.39,Retail,Card,Yes,4,2024
INV-02195,2024-04-22,Personal Care,PE-100,تهران,Online,96498.21,3,2.11,289494.62,75194.8,63910.22,Retail,Cash,No,4,2024
INV-02196,2024-04-23,Snacks,SN-093,کرج,Online,61819.24,3,7.39,185457.71,48457.08,40086.46,Retail,Transfer,Yes,4,2024
INV-02197,2024-04-23,Home Care,HO-001,کرج,Supermarket,60196.23,89,2.1,5357464.75,42948.39,1535058.39,Corporate,Card,No,4,2024
INV-02198,2024-04-23,Home Care,HO-076,کرمانشاه,Supermarket,49293.17,8,8.57,394345.37,32573.34,133758.67,Retail,Transfer,Yes,4,2024
INV-02199,2024-04-23,Home Care,HO-080,مشهد,Wholesale,47649.27,5,2.27,238246.34,38436.47,46063.97,Retail,Transfer,No,4,2024
INV-02200,2024-04-23,Dairy,DA-119,تهران,Supermarket,105390.49,12,4.96,1264685.85,68779.05,439337.29,Retail,Card,No,4,2024
